id,choiceB,cond_beliefs_choice_order,riskTaking,statKnow,regretExAnte,regretExPost,duration,beliefA,beliefB,beliefA_below,beliefA_equal,beliefA_above,beliefB_below,beliefB_equal,beliefB_above,choiceStr,whichFirst,short,round,age,sex,student,df,cond
42347e1eebe5fe6fddfb1498,1,choice_first,3,1,4,3,540,1,2,60,10,30,20,10,70,6,A,1,1,38,Male,No,PR Sampling,Sampling
5af6c948a51d9f9b6ff31eef,1,beliefs_first,3,2,5,5,695,0.6,1.4,90,10,0,90,10,0,4,B,1,1,23,Female,No,PR Sampling,Sampling
3f4b415d92eaac6f70fcd4b6,0,choice_first,4,2,4,4,553,0.76,0.8,50,30,20,45,0,55,6,A,0,1,33,Male,DATA_EXPIRED,PR Sampling,Sampling
cf8088eb5bad87bd64f9f80f,0,beliefs_first,4,3,4,4,2012,1,1,30,20,50,50,20,30,5,B,1,1,33,Male,No,PR Sampling,Sampling
3d52f30c5444e2d873b3a47d,0,choice_first,4,2,4,4,637,1.2,0.8,60,5,35,70,5,25,5,B,1,1,41,Male,No,PR Sampling,Sampling
7aba6d972068305ee38db8bc,1,choice_first,5,5,5,5,530,0.8,1,60,20,20,10,10,80,7,B,0,1,43,Male,No,PR Sampling,Sampling
a0a6606a5d475f4d0ddb1c3c,1,beliefs_first,3,1,4,5,823,1.8,1.2,62,3,35,10,3,87,5,A,1,1,46,Female,No,PR Sampling,Sampling
308da1ed8fae7314cb0f0fe1,1,choice_first,4,3,4,4,1566,1,2,50,30,20,30,30,40,7,A,1,1,50,Male,Yes,PR Sampling,Sampling
1b0bda4d2767fc7d83274905,1,choice_first,4,3,5,5,841,1,1.25,80,5,15,65,5,30,6,B,1,1,36,Male,No,PR Sampling,Sampling
43d855930d64e658e938e3da,1,beliefs_first,3,4,3,3,739,1,1.02,10,80,10,45,10,45,7,B,0,1,42,Female,No,PR Sampling,Sampling
60a9a7cfc80308a85c236ceb,0,beliefs_first,4,3,5,5,1369,0.8,0.75,45,10,45,45,10,45,5,A,1,1,33,Female,DATA_EXPIRED,PR Sampling,Sampling
9a91978ae6a4bbe06de8bb3b,1,choice_first,2,3,4,3,609,0.7,0.9,70,10,20,20,10,70,6,B,1,1,19,Male,DATA_EXPIRED,PR Sampling,Sampling
49505e3df1b6e35981068068,1,beliefs_first,4,4,5,5,440,0.5,0.54,50,2,48,48,2,50,7,A,0,1,23,Male,Yes,PR Sampling,Sampling
89a4c3deb9d3f8cc7a666f91,1,beliefs_first,4,3,4,4,591,0.8,1.2,50,0,50,50,0,50,5,A,1,1,24,Male,No,PR Sampling,Sampling
036c563c9df9263b66945a47,0,beliefs_first,4,3,4,4,2057,1.5,2,20,50,30,30,50,20,5,A,1,1,56,Male,No,PR Sampling,Sampling
d4a4779dc4c14f4fae8ef416,1,beliefs_first,3,2,4,2,1170,1.04,1,49,1,50,50,1,49,6,B,0,1,33,Male,No,PR Sampling,Sampling
676aad587dd0afc943cd14a9,0,choice_first,4,3,4,4,1140,0.9,0.8,60,10,30,70,10,20,6,A,1,1,32,Male,No,PR Sampling,Sampling
298fd661592e4bde31e39a96,1,beliefs_first,4,3,4,3,749,0.8,0.95,60,10,30,50,10,40,6,B,1,1,34,Male,No,PR Sampling,Sampling
d748c920d54faf8efd7b363c,0,beliefs_first,4,2,5,4,916,0.98,0.94,45,20,35,40,20,40,6,B,0,1,53,Male,No,PR Sampling,Sampling
17402f438fee8e1938c940b8,1,choice_first,3,2,5,3,765,0.9,1,75,5,20,20,10,70,5,B,1,1,23,Female,DATA_EXPIRED,PR Sampling,Sampling
b9e731dbea09dc00beb84c4f,1,beliefs_first,2,1,4,4,618,1,2,40,30,30,20,50,30,5,B,1,1,37,Female,DATA_EXPIRED,PR Sampling,Sampling
5136a806f076a3fc6f435a55,1,beliefs_first,4,3,4,4,1437,1,1.04,63,2,35,60,2,38,7,A,0,1,28,Female,No,PR Sampling,Sampling
aff0487e9f56c2c40f642ba4,1,beliefs_first,3,4,4,5,656,0.6,0.8,80,10,10,60,10,30,7,B,1,1,36,Female,No,PR Sampling,Sampling
9cb787ce960d6bac36743962,1,choice_first,2,2,4,4,672,0.5,1,65,5,30,30,5,65,4,A,1,1,33,Male,No,PR Sampling,Sampling
472e296b56b54f51f28fa451,1,choice_first,4,4,4,2,748,0.02,0.039,98,0,2,98,0,2,3,A,0,1,28,Male,No,PR Sampling,Sampling
ccf8c9b2c6ea763314413af4,1,beliefs_first,4,2,5,3,1212,0.7,0.75,80,1,19,75,1,24,4,B,0,1,27,Female,DATA_EXPIRED,PR Sampling,Sampling
319ff2ca0648b0c1a8f3dd2b,1,choice_first,5,4,4,5,363,1.1,1,10,10,80,25,10,65,6,B,1,1,38,Male,No,PR Sampling,Sampling
b6db1668d86c040150943cd5,0,choice_first,3,2,4,4,650,0.95,1,60,20,20,50,20,30,4,B,0,1,37,Female,No,PR Sampling,Sampling
520d12815152e2d4ed129f3c,1,choice_first,2,2,4,4,1247,1,1.04,25,10,65,23,10,67,6,B,0,1,31,Male,DATA_EXPIRED,PR Sampling,Sampling
be4fa0542b2c7754a166b8a0,0,beliefs_first,4,3,3,2,678,1.5,1.7,20,30,50,30,20,50,5,B,0,1,30,Male,No,PR Sampling,Sampling
52c049e13ae25030c3269e33,1,choice_first,3,3,2,4,729,1,1.4,35,5,60,25,10,65,6,A,1,1,39,Male,No,PR Sampling,Sampling
c6264475d2dd8964db157302,1,choice_first,4,3,5,5,405,1.2,1.4,50,5,45,10,30,60,6,B,1,1,34,Male,No,PR Sampling,Sampling
f00dbce25c14fe24db90fce0,1,choice_first,4,2,2,2,582,1,2,80,10,10,70,5,25,4,A,1,1,30,Female,No,PR Sampling,Sampling
9c77930b682424a7513af687,1,choice_first,4,4,4,3,1929,1,1,35,30,35,25,35,40,6,A,1,1,49,Male,Yes,PR Sampling,Sampling
26b404f4d1c227ec04184ca7,1,beliefs_first,5,2,4,3,1731,0.4,0.5,85,5,10,70,5,25,6,A,1,1,30,Male,No,PR Sampling,Sampling
2adf9aeac53ce0ab1527d0b3,1,beliefs_first,1,3,5,3,1397,1,1,53,1,46,46,1,53,7,A,0,1,46,Male,No,PR Sampling,Sampling
64ba0a6c7d2b1072045f779d,0,choice_first,4,4,3,3,453,1,1,40,10,50,45,10,45,7,B,0,1,25,Male,No,PR Sampling,Sampling
498662dfb2b341b920b6c3ba,0,choice_first,3,2,5,5,488,1,1.5,20,60,20,60,20,20,7,A,0,1,39,Male,DATA_EXPIRED,PR Sampling,Sampling
19c4afe5d0eaf15a89f45c8f,1,choice_first,3,1,4,4,533,0.82,0.86,60,5,35,60,5,35,5,B,0,1,34,Female,No,PR Sampling,Sampling
79fdbdb0863a63ade23cdad4,1,beliefs_first,4,4,4,4,631,1,1.5,50,10,40,25,65,10,7,A,0,1,19,Male,Yes,PR Sampling,Sampling
773ba795ec274a5e063583e8,1,choice_first,4,1,3,3,1794,1,1,50,1,49,50,1,49,6,B,0,1,64,Female,DATA_EXPIRED,PR Sampling,Sampling
dcac648e3863024ca00fd698,1,beliefs_first,4,5,4,4,666,0.96,1,52,2,46,50,2,48,5,B,0,1,55,Male,No,PR Sampling,Sampling
aadf399e8985c78926bb7e70,1,beliefs_first,4,2,5,5,997,0.42,0.5,85,0.5,14.5,80,0.5,19.5,7,B,0,1,18,Male,Yes,PR Sampling,Sampling
4b5bb459863ed4f8a463d188,0,beliefs_first,3,2,3,3,585,1,0.5,45,5,50,60,5,35,5,B,1,1,32,Male,No,PR Sampling,Sampling
ae68b5286c7e832541d26406,1,beliefs_first,3,4,5,5,659,1.46,1.5,45,10,45,45,10,45,7,A,0,1,19,Male,Yes,PR Sampling,Sampling
95ecf9f8d0eea9a93c4cbb01,1,choice_first,4,3,4,4,478,1.2,1.6,30,5,65,15,5,80,6,A,1,1,22,Male,Yes,PR Sampling,Sampling
152b209127749272bdc264fb,1,choice_first,3,4,5,5,440,0.8,0.81,50,2,48,49,2,49,2,A,0,1,33,Male,DATA_EXPIRED,PR Sampling,Sampling
78c01836a42c2a0b66dcf850,1,beliefs_first,2,1,3,3,1120,1.8,2,5,5,90,5,5,90,5,B,0,1,60,Male,DATA_EXPIRED,PR Sampling,Sampling
8659c416b2c84127341b7bed,1,choice_first,3,4,4,3,857,1.1,1.3,60,10,30,40,20,40,7,B,1,1,41,Male,No,PR Sampling,Sampling
23e32e9e6df608e23c10b0e4,1,beliefs_first,3,4,4,3,1284,11,0.9,30,30,40,32,40,28,5,B,1,1,63,Female,No,PR Sampling,Sampling
95ef2e3876bcf11db782823d,1,choice_first,4,3,5,4,749,0.88,0.91,63,2,35,60,2,38,6,B,0,1,53,Male,No,PR Sampling,Sampling
43f9355814b73087e3f65445,1,beliefs_first,2,3,3,2,725,0.8,1,50,25,25,25,50,25,7,A,1,1,40,Male,No,PR Sampling,Sampling
61441ae4f20c4843d9e00247,1,choice_first,5,2,4,4,747,0.8,1.2,82,9,9,18,9,73,4,B,1,1,38,Male,No,PR Sampling,Sampling
c22113e61f6126ed824b8550,1,choice_first,4,3,4,2,947,1,0.9,60,10,30,50,10,40,5,A,1,1,39,Male,No,PR Sampling,Sampling
caf42801a963d09ad2ea8948,0,choice_first,3,3,4,3,1274,1.8,1.3,20,30,50,30,30,40,5,A,0,1,35,Male,DATA_EXPIRED,PR Sampling,Sampling
5eef99eb2fdf9b0c447b272e,1,choice_first,4,3,4,5,974,0.8,1,70,15,15,20,50,30,5,B,1,1,49,Male,No,PR Sampling,Sampling
a47a325e95638d016c679c4e,1,beliefs_first,3,4,4,4,452,1,0.8,60,9,31,45,10,45,7,B,1,1,22,Male,No,PR Sampling,Sampling
0d05ec1eacfaab87031f8777,0,choice_first,2,3,4,4,677,1.2,1,30,10,60,40,20,40,5,B,0,1,43,Male,DATA_EXPIRED,PR Sampling,Sampling
0ff12f90094e66ba246e754a,0,beliefs_first,3,3,3,3,1316,1,1,0,20,80,0,20,80,4,B,1,1,23,Male,Yes,PR Sampling,Sampling
119a0d4522309ede7c9464c2,1,choice_first,3,4,4,4,547,1.5,2,30,40,30,20,30,50,6,A,0,1,32,Female,No,PR Sampling,Sampling
b01294862d7636f8a91489f0,0,beliefs_first,4,3,4,4,597,1,0.8,49,1,50,55,0,45,4,A,0,1,46,Female,No,PR Sampling,Sampling
27d0a6dee1d0a9cde374804b,1,beliefs_first,3,2,4,4,864,1,0.8,60,10,30,30,10,60,5,B,1,1,33,Female,No,PR Sampling,Sampling
98f3b7b42aab77d6cd4adb6a,0,beliefs_first,3,2,4,5,1054,1,1,49,2,49,49,2,49,6,A,0,1,32,Male,No,PR Sampling,Sampling
907e8d1d0b67c3f2c071919a,1,beliefs_first,2,4,5,2,754,0.8,0.5,80,5,15,10,5,85,6,A,1,1,35,Male,Yes,PR Sampling,Sampling
50f1f3218b639fd30e00bb6a,1,choice_first,2,3,4,4,565,0.9,1,60,10,30,40,10,50,5,B,0,1,23,Female,No,PR Sampling,Sampling
8fee8f51db49dd53ae139383,1,beliefs_first,3,2,2,2,1280,1,1.2,40,6,54,35,2,63,6,A,1,1,32,Male,No,PR Sampling,Sampling
67ff8463260741f340688099,0,choice_first,2,3,5,3,1144,0.8,0.8,80,10,10,80,15,5,4,A,0,1,48,Female,Yes,PR Sampling,Sampling
6da578097a0becbced102a12,1,beliefs_first,4,3,5,2,688,1,1.2,45,10,45,40,10,50,5,B,1,1,36,Male,No,PR Sampling,Sampling
0c451dbe1deef0b2c56e4146,0,choice_first,4,3,4,4,975,1,1,40,5,55,45,5,50,5,A,0,1,61,Male,No,PR Sampling,Sampling
abf5903a4f44208c0259d9c2,0,beliefs_first,5,5,5,5,642,2,1.4,20,40,40,10,40,50,5,A,1,1,22,Male,No,PR Sampling,Sampling
9f51baaf24e1f3a2f7b0aa77,1,choice_first,3,3,4,2,714,1,0.96,50,5,45,45,5,50,5,B,0,1,39,Male,No,PR Sampling,Sampling
1bd42b3310028dacea63941d,1,beliefs_first,2,4,4,4,565,0.65,0.85,95,4,1,99,0,1,7,B,1,1,48,Male,No,PR Sampling,Sampling
13899b05289a6d982a42d75e,1,beliefs_first,4,3,4,5,954,1.2,1.24,43,2,55,38,2,60,7,B,0,1,34,Female,No,PR Sampling,Sampling
4f2fd2d6df30e8ca39b261ab,1,choice_first,3,3,3,4,641,0.55,0.7,60,1,39,45,1,54,6,B,0,1,18,Male,DATA_EXPIRED,PR Sampling,Sampling
2cf8f39b39020aef35aefdb6,1,beliefs_first,2,2,4,4,918,1,1.2,40,30,30,20,30,50,6,A,1,1,49,Female,No,PR Sampling,Sampling
4f8cf2c6592cf99f638494ff,1,beliefs_first,4,4,5,5,543,0.7,1.3,25,10,65,25,10,65,6,A,1,1,31,Male,No,PR Sampling,Sampling
62192e6ec87dd91cb626db61,1,choice_first,3,2,4,4,474,0.96,1.04,80,0,20,20,0,80,5,B,0,1,36,Female,No,PR Sampling,Sampling
69883f38905ad24655c4fb16,0,choice_first,3,3,4,4,541,1,1,25,50,25,25,50,25,7,A,0,1,31,Female,No,PR Sampling,Sampling
7803d761c8809f142a52b87b,1,beliefs_first,4,3,5,5,469,0.64,0.6,55,10,35,60,2,38,7,B,0,1,26,Male,No,PR Sampling,Sampling
342b24a5caa3dd37e1a4a1ef,1,choice_first,5,5,5,5,441,1,0.94,50,10,40,45,10,45,7,B,0,1,19,Male,DATA_EXPIRED,PR Sampling,Sampling
593224192e20c427599ba6f8,0,choice_first,3,3,4,3,574,0.75,1,60,5,35,70,5,25,5,B,0,1,40,Male,DATA_EXPIRED,PR Sampling,Sampling
2aae45d18cddf1f74e961ac3,1,beliefs_first,3,2,3,3,501,1.24,1.2,20,1,79,24,1,75,7,A,0,1,27,Male,No,PR Sampling,Sampling
5826192f8e4db2c6d022929d,1,choice_first,4,2,5,4,683,1,1.78,50,2,48,48,1,51,7,B,0,1,36,Male,No,PR Sampling,Sampling
e81eb237aad6de338bbe2b23,1,beliefs_first,4,2,3,2,766,1,1,90,5,5,90,5,5,5,B,0,1,35,Female,DATA_EXPIRED,PR Sampling,Sampling
cc366d007afea4036162c8b4,0,beliefs_first,3,2,5,3,723,1,1.1,40,10,50,50,10,40,4,B,1,1,28,Female,No,PR Sampling,Sampling
ac1b5c46048dacc568033348,1,choice_first,3,3,5,5,750,1.02,1,49.5,1,49.5,49,1,50,7,A,0,1,30,Male,No,PR Sampling,Sampling
94bf18be94127f92237a67e1,1,choice_first,3,2,4,2,854,1,2,50,30,20,20,40,40,5,B,1,1,39,Male,No,PR Sampling,Sampling
efa0255b4c69e99e2e720adf,1,choice_first,3,3,4,5,822,0.3,0.4,90,0,10,90,10,0,6,A,1,1,33,Male,No,PR Sampling,Sampling
b77e4e64f4ba5e1c1bcd12c0,1,choice_first,4,4,4,5,924,0.5,0.6,30,40,30,30,30,40,5,B,1,1,61,Male,No,PR Sampling,Sampling
152dec86cc7afc489acb7b18,1,beliefs_first,3,3,4,3,1010,0.8,1.3,35,35,30,10,30,60,6,B,1,1,51,Female,No,PR Sampling,Sampling
cad3b2cfdb432560dcbcbe79,1,choice_first,4,3,3,2,994,1,1.4,20,50,30,10,10,80,6,A,1,1,28,Male,DATA_EXPIRED,PR Sampling,Sampling
b882cddc9e99d3b701f0fbf9,0,beliefs_first,3,2,4,4,1147,1,1,50,2,48,52,2,46,7,B,0,1,54,Male,No,PR Sampling,Sampling
65af1533df45323ec8d818e4,1,beliefs_first,3,2,5,5,1460,0.6,1,60,10,30,40,10,50,5,B,1,1,27,Female,No,PR Sampling,Sampling
ec112a79576f8f9d1de82e29,0,choice_first,3,3,4,4,508,1.1,0.9,45,10,45,45,10,45,6,B,1,1,32,Male,No,PR Sampling,Sampling
f5521215dc1b1b7c8a67c74c,1,beliefs_first,2,2,4,4,529,0.6,1,60,10,30,30,10,60,6,B,1,1,22,Female,Yes,PR Sampling,Sampling
fd05a56991181a45f0994275,1,choice_first,4,5,4,4,624,0.2,1,25,25,50,91,0,9,7,A,1,1,56,Male,DATA_EXPIRED,PR Sampling,Sampling
829c9d4fae2b449202754b47,1,choice_first,3,3,4,2,637,0.8,1,80,10,10,20,5,75,6,A,1,1,45,Male,No,PR Sampling,Sampling
e364fa9d77e9ff2a1fea818a,1,choice_first,2,4,4,4,603,0.1,1.9,20,50,30,10,20,70,7,B,0,1,29,Male,DATA_EXPIRED,PR Sampling,Sampling
2cebbf2d7a70af73cb1f3c7a,0,beliefs_first,3,3,4,4,694,1,1,40,10,50,30,15,55,4,A,0,1,69,Male,No,PR Sampling,Sampling
48064ead740a5015fe0f6a8c,0,beliefs_first,2,3,4,4,691,0.95,0.8,35,35,30,40,25,35,5,B,0,1,42,Male,No,PR Sampling,Sampling
af58da624c09cb1310c1659d,1,beliefs_first,4,4,5,4,666,1,1,49,2,49,49,2,49,6,B,0,1,34,Male,No,PR Sampling,Sampling
9585434abdc4b6ecd79cf857,1,beliefs_first,3,2,4,4,678,0.68,1,20,10,70,30,10,60,6,B,1,1,53,Male,No,PR Sampling,Sampling
97a9b346a7c070df00912987,1,choice_first,4,4,4,4,904,0.45,0.65,90,10,0,100,0,0,6,A,1,1,39,Male,No,PR Sampling,Sampling
23a3815d919d2bbfe762bffd,1,choice_first,4,4,4,4,851,1.5,2,45,5,50,35,4,61,6,B,1,1,48,Female,No,PR Sampling,Sampling
25c38298eaf959c22790479f,1,beliefs_first,4,2,3,2,788,0.8,1.2,70,10,20,20,10,70,6,B,1,1,63,Female,DATA_EXPIRED,PR Sampling,Sampling
6f45e561d277d2f21b55409d,1,beliefs_first,2,3,5,5,524,0.9,1,50,3,47,40,3,57,7,A,0,1,39,Male,No,PR Sampling,Sampling
a30f1a208d92b22e791dd099,0,choice_first,4,2,4,3,524,1,0.9,45,10,45,40,10,50,4,B,1,1,54,Male,No,PR Sampling,Sampling
45e6598c807da90440da8929,1,choice_first,4,3,4,4,863,0.84,0.88,55,5,40,50,5,45,6,A,0,1,35,Male,No,PR Sampling,Sampling
e4d8de136f3f396788b6a200,1,choice_first,1,3,4,4,993,1,2,33,20,47,30,15,55,4,A,0,1,78,Female,No,PR Sampling,Sampling
a15a31693b6e325bc5981c0e,1,beliefs_first,4,2,4,3,682,1,1,50,40,10,20,60,20,3,B,1,1,29,Female,No,PR Sampling,Sampling
d53efff7d5cbafb4f14020b7,0,choice_first,3,3,5,5,722,1.1,1,60,10,30,40,10,50,5,A,1,1,52,Male,No,PR Sampling,Sampling
f7bdb3a38b2d4f5bc027b8fb,1,beliefs_first,1,3,4,4,977,0.01,2,60,0,40,55,0,45,7,A,0,1,49,Female,No,PR Sampling,Sampling
cca97a78118dc01423037129,1,choice_first,2,1,4,4,1039,0.82,1.05,85,1,14,45,3,52,7,A,0,1,42,Male,No,PR Sampling,Sampling
8016614d5a1f6488cdead560,0,beliefs_first,4,3,4,4,839,1.04,1.01,49,0.5,50.5,55,0.5,44.5,6,A,0,1,0,Female,No,PR Sampling,Sampling
46a8a78dfd40cff13c06fb9e,1,beliefs_first,2,3,5,3,639,1.64,1.24,20,0,80,20,0,80,7,B,0,1,31,Male,DATA_EXPIRED,PR Sampling,Sampling
c2fdd8cd489fc44c45f8b64c,1,choice_first,3,1,4,4,990,1.4,1.3,47,6,47,45,10,45,7,A,0,1,33,Male,No,PR Sampling,Sampling
4d6698dfbd712178f94ea085,1,beliefs_first,5,4,4,5,787,0.9,1.2,80,10,10,20,10,70,6,A,1,1,55,Male,DATA_EXPIRED,PR Sampling,Sampling
2967623c155dfeb3a5580838,1,choice_first,4,1,5,5,575,1,1.05,60,20,20,55,15,30,6,B,0,1,41,Female,No,PR Sampling,Sampling
aa5abee36c23f4d073f08e43,0,beliefs_first,4,2,4,4,1078,1,1,48,2,50,49,2,49,6,B,0,1,50,Male,No,PR Sampling,Sampling
3ae3e6cceb89352d373f3c0a,1,choice_first,4,4,3,4,772,0.8,1,40,5,55,30,10,60,6,A,1,1,29,Male,No,PR Sampling,Sampling
8f271b82b5a3925fe8e5096c,1,choice_first,2,2,3,3,1153,1,1,80,1,19,79,1,20,5,A,0,1,35,Male,No,PR Sampling,Sampling
79966d521ee8dca5075d0b65,1,choice_first,3,3,4,4,833,0.98,1,40,30,30,35,35,30,5,B,0,1,25,Male,No,PR Sampling,Sampling
7529ffc62f0b77e44653361f,1,choice_first,4,4,5,3,592,0.8,1.6,70,30,0,30,20,50,7,B,1,1,42,Female,No,PR Sampling,Sampling
34616e2c5f11f4fcd5c1a463,1,beliefs_first,1,4,5,4,786,1,1.2,60,10,30,40,10,50,6,A,1,1,45,Female,DATA_EXPIRED,PR Sampling,Sampling
b8f22969993f0d04085278b6,1,choice_first,4,2,4,3,1398,0.9,0.9,33.4,33.3,33.3,33.4,33.3,33.3,4,B,1,1,51,Female,No,PR Sampling,Sampling
4aa6ed4c95cc495939c03a7c,1,choice_first,4,2,5,4,472,1.3,1.26,50,0,50,50,0,50,2,B,0,1,22,Male,Yes,PR Sampling,Sampling
42640d9056055ab9079b2184,1,choice_first,2,3,4,4,806,0.7,1,80,5,15,30,5,65,5,B,1,1,55,Female,No,PR Sampling,Sampling
7c3d8ac575d0772d18027124,1,beliefs_first,2,2,4,4,1580,0.8,0.6,70,15,15,60,20,20,6,B,1,1,22,Female,No,PR Sampling,Sampling
d0ea2b1718055b454a070ab3,1,beliefs_first,4,3,4,4,577,1.2,1.8,60,0,40,30,10,60,5,B,1,1,42,Female,No,PR Sampling,Sampling
5c080b115ea001dbefc8051d,1,beliefs_first,4,2,4,2,852,1,1.2,50,0,50,50,0,50,4,B,1,1,59,Male,No,PR Sampling,Sampling
824ceb8da1d9b3ceb4fbc5f4,1,beliefs_first,3,3,4,2,1560,1,2,70,10,20,65,10,25,6,A,0,1,35,Female,No,PR Sampling,Sampling
02c7a6b646b2720b4209caea,1,beliefs_first,3,4,4,3,956,0.9,1.25,40,0,60,65,0,35,6,B,1,1,28,Female,Yes,PR Sampling,Sampling
46cf423d075d7f18b6b6eb9b,0,choice_first,4,4,3,4,499,0.6,0.8,60,10,30,55,10,35,6,B,1,1,35,Male,DATA_EXPIRED,PR Sampling,Sampling
2188a707b7706ab8f6199d81,0,beliefs_first,3,3,5,5,881,1,1,25,5,70,20,5,75,5,B,1,1,45,Female,DATA_EXPIRED,PR Sampling,Sampling
537e77e0b53446da688a8734,1,choice_first,3,3,4,4,1157,1,0.9,48,4,48,48,4,48,6,A,1,1,45,Male,No,PR Sampling,Sampling
31fa5614488ff1517b72cc95,1,choice_first,3,5,4,4,555,0.8,0.84,65,2,33,60,2,38,6,A,0,1,63,Female,No,PR Sampling,Sampling
c3ade0178d9096fedaf570d9,0,beliefs_first,4,2,3,3,614,1.05,0.85,41,8,51,51,8,41,2,A,1,1,37,Male,DATA_EXPIRED,PR Sampling,Sampling
a237e47cd16e555b5e1d34f5,1,beliefs_first,4,2,3,3,740,0.5,1.5,50,20,30,10,30,60,7,B,1,1,54,Female,No,PR Sampling,Sampling
9e7a70f50228cdd607e8849b,1,choice_first,4,4,4,4,536,0.8,1.2,50,10,40,20,20,60,6,B,1,1,54,Male,No,PR Sampling,Sampling
bb33488d5085bbbd61642944,1,choice_first,2,3,4,4,555,0.7,0.9,70,0,30,30,0,70,6,A,1,1,31,Male,No,PR Sampling,Sampling
5aeaec56504992211033337a,1,beliefs_first,4,4,3,4,1489,0.4,1.8,50,20,30,10,30,60,6,B,1,1,34,Male,DATA_EXPIRED,PR Sampling,Sampling
3432ebab9440836788ed9409,1,choice_first,3,2,5,5,1741,0.2,1,75,20,5,5,20,75,7,A,1,1,32,Female,DATA_EXPIRED,PR Sampling,Sampling
f141dfd4255ee68da87d75fa,1,beliefs_first,4,4,4,4,897,1,1,50,10,40,40,10,50,6,A,1,1,51,Male,No,PR Sampling,Sampling
60df2df16d2d67d94e1f92c6,1,choice_first,5,3,4,4,733,1,1.5,20,70,10,10,20,70,7,A,0,1,40,Male,No,PR Sampling,Sampling
ab34b8acd148fa91aa493726,1,choice_first,5,3,5,5,1826,1,1.5,50,20,30,10,20,70,7,A,1,1,27,Female,No,PR Sampling,Sampling
156a1e094fa314c8ce2b5e3e,0,beliefs_first,3,4,5,4,868,1,2,5,30,65,5,30,65,4,A,0,1,44,Male,DATA_EXPIRED,PR Sampling,Sampling
106bd9d30e5934c566d3c5dc,0,beliefs_first,3,3,5,4,989,2,0,10,10,80,30,40,30,6,B,1,1,40,Female,No,PR Sampling,Sampling
6c9dfd28ae5014b31c6fa8fa,1,choice_first,3,1,5,5,1106,2,2,50,10,40,50,10,40,7,B,1,1,37,Female,DATA_EXPIRED,PR Sampling,Sampling
a58f57503d081548eacc29ac,1,choice_first,4,3,4,3,862,0.88,0.92,70,2,28,70,2,28,5,B,0,1,57,Male,No,PR Sampling,Sampling
ad9207910f4d4a45c67c3e7b,1,choice_first,4,3,5,5,707,1,1.2,49,2,49,48,2,50,7,B,0,1,42,Female,No,PR Sampling,Sampling
8750cf6b5fb093a10491d06f,1,choice_first,3,3,4,3,1869,1.2,1.8,50,25,25,25,25,50,5,B,1,1,DATA_EXPIRED,Male,No,PR Sampling,Sampling
08b4e8899d796956d8a5d6b1,1,beliefs_first,4,3,3,3,699,1.08,1.12,35,20,45,10,30,60,6,B,0,1,23,Male,Yes,PR Sampling,Sampling
0b4b7cf8e6dcd904ac2b2bca,1,beliefs_first,3,3,5,5,1092,0.4,1.2,75,15,10,10,15,75,7,A,1,1,23,Female,DATA_EXPIRED,PR Sampling,Sampling
dbd44345d4a8d5fa9961ad0f,0,choice_first,4,4,5,5,750,1.04,1,49,2,49,49,2,49,7,B,0,1,53,Male,No,PR Sampling,Sampling
2e8f5933813a30ea4b181719,1,choice_first,2,2,4,2,1358,2,2,74,8,18,64,8,28,7,A,1,1,48,Male,No,PR Sampling,Sampling
e1f17e772bc05bda78e21a6c,1,choice_first,3,2,3,5,1116,0,2,40,10,50,20,10,70,6,A,1,1,64,Female,No,PR Sampling,Sampling
078b6fa30dd66be88abe8d58,1,beliefs_first,4,3,4,4,535,1,1.04,49,2,49,47,1,52,7,A,0,1,27,Male,No,PR Sampling,Sampling
46d1620143252ad6b46e15c6,1,beliefs_first,3,1,5,4,1162,0.8,1,90,5,5,85,5,10,6,A,1,1,52,Female,No,PR Sampling,Sampling
719175b425bf1600925f625b,1,beliefs_first,1,5,4,2,1282,0.64,0.66,66,4,30,62,4,34,6,A,0,1,25,Female,No,PR Sampling,Sampling
47cf4effa6c3a005fc281817,1,beliefs_first,4,3,4,2,582,1,1,49,2,49,49,2,49,2,B,0,1,42,Male,DATA_EXPIRED,PR Sampling,Sampling
8bfb5272bc32bda3e2a5d998,1,choice_first,3,3,4,2,681,0.8,1,55,9,36,27,9,64,6,B,1,1,59,Female,No,PR Sampling,Sampling
25d1eb206b72d801ccc559c6,1,choice_first,3,3,4,3,632,1,1,48,1,51,51,1,48,7,B,0,1,48,Male,No,PR Sampling,Sampling
3226a06f77fbf2d061d4b771,0,choice_first,4,3,4,4,522,0.8,1.2,50,40,10,40,40,20,7,B,1,1,52,Male,No,PR Sampling,Sampling
c04c8cc734b6a7612927e2e1,1,choice_first,2,3,4,2,590,1.2,1.3,25,0,75,25,0,75,5,B,1,1,42,Male,DATA_EXPIRED,PR Sampling,Sampling
70001d9bffbc34673fa3b5b2,1,choice_first,1,1,4,4,1359,0.18,0.24,84,2,14,82,2,16,7,B,0,1,98,Female,DATA_EXPIRED,PR Sampling,Sampling
5aafbdac138b4a601f6db3f9,1,beliefs_first,4,4,2,2,638,0.98,1.02,50,1,49,49,1,50,5,A,0,1,23,Male,DATA_EXPIRED,PR Sampling,Sampling
55afbefb2d0aa9a42a140c5e,1,beliefs_first,3,3,4,3,888,1,1,45,9,46,45,9,46,2,A,1,1,22,Male,Yes,PR Sampling,Sampling
