id,choiceB,beliefA,beliefB,cond_presentation,cond_beliefs_choice_order,riskTaking,statKnow,regretExAnte,regretExPost,duration,beliefA_below,beliefA_equal,beliefA_above,beliefB_below,beliefB_equal,beliefB_above,short,round,whichFirst,choiceStr,age,sex,student,df
520d12815152e2d4ed129f3c,1,0.7,0.9,sampling_noiseless,choice_first,2,2,4,4,1247,50,5,45,45,5,50,1,2,B,6,31,Male,DATA_EXPIRED,prereg
be4fa0542b2c7754a166b8a0,1,1.4,1.2,sampling_noiseless,beliefs_first,4,3,3,2,678,30,10,60,30,10,60,1,2,A,7,30,Male,No,prereg
a6a1652403d4ef87e5a94625,1,1,1.2,description_noiseless,choice_first,5,3,5,5,486,25,25,50,40,10,50,0,2,A,7,28,Male,No,prereg
52c049e13ae25030c3269e33,1,0.8,1.1,sampling_noiseless,choice_first,3,3,2,4,729,40,0,60,35,5,60,0,2,B,6,39,Male,No,prereg
17e52cdb9833bda5f23b4ce5,0,2,1,description_noiseless,choice_first,4,2,3,3,892,50,20,30,20,30,50,0,2,B,7,25,Female,No,prereg
c6264475d2dd8964db157302,1,1.4,1,sampling_noiseless,choice_first,4,3,5,5,405,20,10,70,10,10,80,0,2,A,7,34,Male,No,prereg
f00dbce25c14fe24db90fce0,1,1.4,1.8,sampling_noiseless,choice_first,4,2,2,2,582,25,10,65,20,25,55,0,2,B,7,30,Female,No,prereg
9c77930b682424a7513af687,1,0.5,1.5,sampling_noiseless,choice_first,4,4,4,3,1929,30,40,30,35,35,30,0,2,A,7,49,Male,Yes,prereg
26b404f4d1c227ec04184ca7,0,0.8,0.84,sampling_noiseless,beliefs_first,5,2,4,3,1731,60,2,38,58,2,40,0,2,A,7,30,Male,No,prereg
68b415eb23ec3fd5a1508905,0,2,1,description_noiseless,choice_first,4,3,5,4,2049,25,35,40,30,35,35,0,2,B,6,38,Male,DATA_EXPIRED,prereg
2adf9aeac53ce0ab1527d0b3,1,1,1,sampling_noiseless,beliefs_first,1,3,5,3,1397,53,1,46,46,1,53,1,2,B,7,46,Male,No,prereg
64ba0a6c7d2b1072045f779d,1,1,1,sampling_noiseless,choice_first,4,4,3,3,453,40,10,50,45,10,45,1,2,A,7,25,Male,No,prereg
498662dfb2b341b920b6c3ba,1,0.5,1.5,sampling_noiseless,choice_first,3,2,5,5,488,80,15,5,10,60,30,1,2,B,7,39,Male,DATA_EXPIRED,prereg
a2b5f9b5db61ca0dfa800a81,1,1,0.9,description_noiseless,beliefs_first,4,3,4,3,447,25,50,25,30,45,25,1,2,B,3,23,Male,No,prereg
19c4afe5d0eaf15a89f45c8f,0,0.9,1.1,sampling_noiseless,choice_first,3,1,4,4,533,25,5,70,25,5,70,1,2,A,5,34,Female,No,prereg
afc1b29afc9d49d5ba86ef4d,0,1,1,description_noiseless,beliefs_first,4,3,5,2,1138,33,34,33,33,34,33,0,2,B,5,31,Male,No,prereg
70a9ca110d64786c93a932d6,0,1,1.05,description_noiseless,beliefs_first,4,3,4,3,1103,49,2,49,48,3,49,1,2,A,4,51,Female,No,prereg
6532ae6f6537f2e7c35dabc3,1,1,1.2,description_noiseless,choice_first,4,1,3,3,405,49,2,49,49,2,49,1,2,A,5,36,Male,DATA_EXPIRED,prereg
23cb760fc126e81362555f63,0,1,1,description_noiseless,choice_first,3,3,4,4,628,49,2,49,49,2,49,0,2,B,6,41,Male,No,prereg
4f1a1fcd5a85493d514a40f8,1,1,1.1,description_noiseless,beliefs_first,2,4,4,3,500,45,10,45,45,10,45,0,2,B,7,37,Male,DATA_EXPIRED,prereg
79fdbdb0863a63ade23cdad4,1,0.5,0.8,sampling_noiseless,beliefs_first,4,4,4,4,631,75,10,15,20,15,65,1,2,B,7,19,Male,Yes,prereg
773ba795ec274a5e063583e8,1,1,1,sampling_noiseless,choice_first,4,1,3,3,1794,40,10,50,40,10,50,1,2,B,7,64,Female,DATA_EXPIRED,prereg
dcac648e3863024ca00fd698,1,0.8,1,sampling_noiseless,beliefs_first,4,5,4,4,666,60,0,40,42,2,56,1,2,B,5,55,Male,No,prereg
37bdfe405a4a7e3dc1486464,1,1,2,description_noiseless,choice_first,3,2,5,4,688,10,40,50,10,20,70,1,2,B,6,29,Female,DATA_EXPIRED,prereg
aadf399e8985c78926bb7e70,1,0.87,0.65,sampling_noiseless,beliefs_first,4,2,5,5,997,82,1,17,78,1,21,1,2,B,7,18,Male,Yes,prereg
44fcf4efff0061ac5546a8bf,0,2,2,description_noiseless,beliefs_first,5,2,5,5,455,10,10,80,85,10,5,1,2,A,7,48,Female,No,prereg
4b5bb459863ed4f8a463d188,1,0.5,1,sampling_noiseless,beliefs_first,3,2,3,3,585,90,0,10,60,5,35,0,2,A,7,32,Male,No,prereg
1342929d97e5c5f6f8d41cf2,1,1,1,description_noiseless,choice_first,2,3,3,5,676,45,10,45,45,10,45,1,2,A,7,34,Female,DATA_EXPIRED,prereg
ae68b5286c7e832541d26406,1,1.2,1.4,sampling_noiseless,beliefs_first,3,4,5,5,659,50,5,45,45,5,50,1,2,A,6,19,Male,Yes,prereg
4a9699084ed37eea5c1ab3dc,0,1,1,description_noiseless,choice_first,4,4,5,4,1341,49,2,49,49,2,49,1,2,A,4,26,Male,Yes,prereg
95ecf9f8d0eea9a93c4cbb01,1,1,1.04,sampling_noiseless,choice_first,4,3,4,4,478,48,4,48,44,4,52,0,2,B,6,22,Male,Yes,prereg
152b209127749272bdc264fb,1,1,1,sampling_noiseless,choice_first,3,4,5,5,440,45,9,46,45,9,46,1,2,B,2,33,Male,DATA_EXPIRED,prereg
1d1cf6ca980f94c02f8825d4,0,1,1,description_noiseless,beliefs_first,4,4,4,4,2550,49,2,49,49,2,49,0,2,A,6,50,Male,No,prereg
78c01836a42c2a0b66dcf850,1,1.4,1.6,sampling_noiseless,beliefs_first,2,1,3,3,1120,15,10,75,10,5,85,1,2,B,5,60,Male,DATA_EXPIRED,prereg
8659c416b2c84127341b7bed,1,1.05,1.1,sampling_noiseless,choice_first,3,4,4,3,857,40,10,50,35,10,55,0,2,A,7,41,Male,No,prereg
23e32e9e6df608e23c10b0e4,1,123,1.3,sampling_noiseless,beliefs_first,3,4,4,3,1284,28,0,72,22,0,78,0,2,A,6,63,Female,No,prereg
faaf42e6b7f89f9c2eb6e7e0,0,1,1,description_noiseless,beliefs_first,2,1,5,4,2227,0,100,0,100,0,0,1,2,A,4,69,Female,No,prereg
a40c93ae68ce560859fcca06,0,1,1,description_noiseless,beliefs_first,3,2,4,4,915,5,70,25,10,60,30,1,2,A,4,38,Female,DATA_EXPIRED,prereg
dad5929900d520cd0710b16d,1,1,0.9,description_noiseless,beliefs_first,4,1,5,5,789,45,10,45,55,10,35,1,2,A,4,55,Female,DATA_EXPIRED,prereg
95ef2e3876bcf11db782823d,1,1,1.2,sampling_noiseless,choice_first,4,3,5,4,749,30,10,60,25,0,75,1,2,B,5,53,Male,No,prereg
43f9355814b73087e3f65445,1,1,1.04,sampling_noiseless,beliefs_first,2,3,3,2,725,20,0,80,15,0,85,0,2,B,7,40,Male,No,prereg
af1748f21a79a63f323654e5,0,1,1,description_noiseless,choice_first,3,3,2,2,611,45,9,46,45,9,46,1,2,A,4,33,Male,DATA_EXPIRED,prereg
bc7c41143e0c77583ad78794,0,2,1,description_noiseless,choice_first,4,3,2,3,1009,15,35,50,10,60,30,0,2,A,6,54,Female,No,prereg
1cae2a39d8901f99e32d4d28,1,0.5,1,description_noiseless,choice_first,4,2,4,4,1016,47,6,47,48,5,47,0,2,A,6,41,Male,No,prereg
4fa0ac6f64aff8748a03e495,1,1.3,1.98,description_noiseless,choice_first,2,1,2,1,925,50,20,30,20,60,20,0,2,A,5,51,Female,No,prereg
61441ae4f20c4843d9e00247,0,1,1,sampling_noiseless,choice_first,5,2,4,4,747,50,0,50,50,0,50,0,2,B,5,38,Male,No,prereg
c22113e61f6126ed824b8550,0,1.3,1.26,sampling_noiseless,choice_first,4,3,4,2,947,20,2,78,25,10,65,0,2,A,2,39,Male,No,prereg
6f609c6ac1f260c78e18ee17,1,2,1.8,description_noiseless,beliefs_first,2,2,4,5,957,50,15,35,40,10,50,1,2,A,5,56,Female,DATA_EXPIRED,prereg
caf42801a963d09ad2ea8948,1,1.2,0.3,sampling_noiseless,choice_first,3,3,4,3,1274,20,20,60,40,30,30,1,2,B,6,35,Male,DATA_EXPIRED,prereg
dfdf1dbf19d52e2ba06343d3,0,1,1,description_noiseless,beliefs_first,3,2,4,2,1504,40,5,55,40,5,55,0,2,A,6,53,Female,No,prereg
daccaee2290e308de5a78760,0,1,1,description_noiseless,choice_first,4,1,4,3,564,49,2,49,52,2,46,1,2,B,7,29,Male,No,prereg
5eef99eb2fdf9b0c447b272e,1,1,1.2,sampling_noiseless,choice_first,4,3,4,5,974,40,5,55,30,5,65,0,2,A,6,49,Male,No,prereg
2cfbf45b26dc8f5c05a5af5b,1,1,1.25,description_noiseless,choice_first,4,3,3,4,981,30,50,20,25,50,25,0,2,A,5,52,Female,No,prereg
a47a325e95638d016c679c4e,0,0.93,0.97,sampling_noiseless,beliefs_first,3,4,4,4,452,52,1,47,49,1,50,0,2,A,5,22,Male,No,prereg
de9b7343a7579db4494a7420,0,1,0.96,description_noiseless,beliefs_first,2,1,5,3,1403,50,1,49,51,1,48,0,2,B,4,34,Female,No,prereg
0354588bb3c11323a1d6f91a,0,1,1,description_noiseless,beliefs_first,3,2,4,2,755,47,2,51,51,2,47,1,2,B,4,36,Male,No,prereg
0d05ec1eacfaab87031f8777,1,1.1,1.4,sampling_noiseless,choice_first,2,3,4,4,677,50,20,30,30,20,50,1,2,B,5,43,Male,DATA_EXPIRED,prereg
2e559d0c01e357e0fff68c41,1,1,1,description_noiseless,choice_first,4,3,3,4,997,45.5,9,45.5,45.5,9,45.5,0,2,B,4,38,Female,No,prereg
0ff12f90094e66ba246e754a,0,1,1,sampling_noiseless,beliefs_first,3,3,3,3,1316,40,30,30,40,30,30,0,2,A,4,23,Male,Yes,prereg
119a0d4522309ede7c9464c2,1,1.4,0.8,sampling_noiseless,choice_first,3,4,4,4,547,65,15,20,25,25,50,1,2,A,6,32,Female,No,prereg
8b44d109d7f8215427480cde,0,2,0,description_noiseless,beliefs_first,2,3,4,3,1519,54,2,44,50,2,48,1,2,B,7,38,Female,DATA_EXPIRED,prereg
f508c9e511b62c2600107935,0,0.8,1,description_noiseless,beliefs_first,5,3,3,4,875,49,2,49,50.1,2,47.9,0,2,A,7,27,Male,No,prereg
b01294862d7636f8a91489f0,1,1.5,1,sampling_noiseless,beliefs_first,4,3,4,4,597,50,0,50,20,0,80,1,2,B,7,46,Female,No,prereg
c45bfb5572d80a62514c6604,0,1,2,description_noiseless,beliefs_first,4,2,4,4,2909,20,30,50,25,50,25,0,2,A,5,62,Female,DATA_EXPIRED,prereg
27d0a6dee1d0a9cde374804b,1,0.88,0.92,sampling_noiseless,beliefs_first,3,2,4,4,864,70,10,20,70,10,20,0,2,A,6,33,Female,No,prereg
98f3b7b42aab77d6cd4adb6a,0,0.8,0.8,sampling_noiseless,beliefs_first,3,2,4,5,1054,56,4,40,56,4,40,1,2,A,4,32,Male,No,prereg
907e8d1d0b67c3f2c071919a,1,0.9,1,sampling_noiseless,beliefs_first,2,4,5,2,754,55,1,44,45,1,54,0,2,A,4,35,Male,Yes,prereg
50f1f3218b639fd30e00bb6a,1,1,1.2,sampling_noiseless,choice_first,2,3,4,4,565,60,10,30,50,0,50,1,2,A,6,23,Female,No,prereg
33317cf1634272b2c7bfcb02,0,1,0.99,description_noiseless,choice_first,5,3,4,2,1085,30,30,40,40,20,40,0,2,A,5,33,Male,No,prereg
67ff8463260741f340688099,0,1,1.5,sampling_noiseless,choice_first,2,3,5,3,1144,40,20,40,40,20,40,1,2,B,1,48,Female,Yes,prereg
4969a219a8f39286390dba35,0,1,1,description_noiseless,choice_first,3,1,4,4,932,45,10,45,45,10,45,0,2,B,2,42,Male,No,prereg
6da578097a0becbced102a12,1,1,1,sampling_noiseless,beliefs_first,4,3,5,2,688,49.75,0.5,49.75,49.75,0.5,49.75,0,2,B,4,36,Male,No,prereg
1163696e5b84a3343927fedb,0,1,1,description_noiseless,beliefs_first,1,2,4,5,970,49,1,50,45,10,45,1,2,B,4,29,Female,DATA_EXPIRED,prereg
0c451dbe1deef0b2c56e4146,0,1,1,sampling_noiseless,choice_first,4,3,4,4,975,50,10,40,40,10,50,1,2,B,6,61,Male,No,prereg
d6e7da36e8059e0bb0164f11,1,1,1,description_noiseless,beliefs_first,4,3,4,4,1310,49,2,49,49,2,49,0,2,B,5,26,Male,DATA_EXPIRED,prereg
837f8f0e34798defe4b89bde,1,1,1,description_noiseless,beliefs_first,3,1,4,4,1881,25,50,25,25,50,25,1,2,B,4,48,Male,Yes,prereg
abf5903a4f44208c0259d9c2,1,2,1,sampling_noiseless,beliefs_first,5,5,5,5,642,30,40,30,20,40,40,0,2,B,7,22,Male,No,prereg
9f51baaf24e1f3a2f7b0aa77,1,1,1.1,sampling_noiseless,choice_first,3,3,4,2,714,30,10,60,25,10,65,1,2,A,4,39,Male,No,prereg
8543a62d36ddc3d02750c9de,0,1,0.75,description_noiseless,choice_first,4,2,5,4,1365,33,34,33,40,30,30,0,2,A,6,37,Female,DATA_EXPIRED,prereg
1bd42b3310028dacea63941d,1,0.85,0.95,sampling_noiseless,beliefs_first,2,4,4,4,565,40,1,59,30,1,69,0,2,A,7,48,Male,No,prereg
b60926794908cea750cdd574,0,1,0.85,description_noiseless,beliefs_first,4,3,5,3,1787,45.5,9,45.5,45.5,9,45.5,1,2,A,6,33,Male,No,prereg
c129a94accc26d2793d9fb7b,1,0.75,1,description_noiseless,choice_first,5,4,5,5,392,50,5,45,50,5,45,1,2,A,5,26,Male,No,prereg
13899b05289a6d982a42d75e,1,1.1,1.3,sampling_noiseless,beliefs_first,4,3,4,5,954,45,4,51,36,4,60,1,2,A,7,34,Female,No,prereg
4f2fd2d6df30e8ca39b261ab,1,0.8,1,sampling_noiseless,choice_first,3,3,3,4,641,40,1,59,40,1,59,1,2,A,6,18,Male,DATA_EXPIRED,prereg
fee5a8ddbb14450719b8d356,0,1,1,description_noiseless,choice_first,4,3,4,4,812,49,2,49,49,2,49,0,2,A,6,28,Male,No,prereg
2cf8f39b39020aef35aefdb6,1,1.25,1.25,sampling_noiseless,beliefs_first,2,2,4,4,918,40,20,40,40,10,50,0,2,A,6,49,Female,No,prereg
307b8287f4cb57dc6d716b68,1,0.7,1,sampling_noiseless,choice_first,2,3,5,5,1285,80,0,20,65,0,35,1,2,A,5,19,Male,Yes,prereg
9761f118ce9766a03dc26834,1,1,1,description_noiseless,beliefs_first,2,3,4,2,1569,49.02,1.96,49.02,49.02,1.96,49.02,0,2,B,7,56,Male,No,prereg
d1416d947f33c641491d4f76,1,1,1,description_noiseless,beliefs_first,2,2,3,3,878,45.5,9,45.5,45.5,9,45.5,0,2,B,1,37,Male,No,prereg
26ddd5b4d3393d54e1219139,0,0.75,1,description_noiseless,choice_first,4,2,4,4,1630,40,10,50,40,10,50,1,2,A,7,64,Male,No,prereg
4f8cf2c6592cf99f638494ff,1,0.9,1.1,sampling_noiseless,beliefs_first,4,4,5,5,543,25,2,73,30,1,69,0,2,A,7,31,Male,No,prereg
f90a649c0fa4f5d8a0a77e04,0,1,1,description_noiseless,choice_first,3,2,4,4,386,33,34,33,33,34,33,1,2,A,4,33,Male,No,prereg
a840d5f7006a5b00ddb03093,0,1,1.25,description_noiseless,beliefs_first,1,4,1,2,498,45,9,46,36,9,55,1,2,A,4,35,Male,No,prereg
62192e6ec87dd91cb626db61,1,1.4,1.6,sampling_noiseless,choice_first,3,2,4,4,474,50,40,10,10,40,50,1,2,B,6,36,Female,No,prereg
69883f38905ad24655c4fb16,0,1,1,sampling_noiseless,choice_first,3,3,4,4,541,25,50,25,25,50,25,1,2,A,7,31,Female,No,prereg
7803d761c8809f142a52b87b,1,0.8,0.76,sampling_noiseless,beliefs_first,4,3,5,5,469,70,10,20,72,5,23,1,2,A,6,26,Male,No,prereg
342b24a5caa3dd37e1a4a1ef,0,1,1.1,sampling_noiseless,choice_first,5,5,5,5,441,40,10,50,45,10,45,1,2,A,5,19,Male,DATA_EXPIRED,prereg
593224192e20c427599ba6f8,1,0.8,1.2,sampling_noiseless,choice_first,3,3,4,3,574,80,0,20,20,0,80,1,2,B,7,40,Male,DATA_EXPIRED,prereg
1ff1d7a704c8d975898c2698,0,1,0.5,description_noiseless,choice_first,4,1,4,5,580,50,20,30,60,30,10,1,2,A,6,35,Female,No,prereg
4d141138dd0ccadb7213ec98,1,1,1,description_noiseless,beliefs_first,4,2,4,4,633,49,2,49,49,2,49,1,2,B,5,46,Male,No,prereg
2aae45d18cddf1f74e961ac3,1,1.4,1.2,sampling_noiseless,beliefs_first,3,2,3,3,501,50,0,50,46,0,54,1,2,A,7,27,Male,No,prereg
5826192f8e4db2c6d022929d,1,1.8,1.9,sampling_noiseless,choice_first,4,2,5,4,683,30,2,68,21,1,78,1,2,A,7,36,Male,No,prereg
429dd7f41170c44b5be9de95,0,1,1,description_noiseless,beliefs_first,4,2,2,4,725,40,10,50,50,10,40,1,2,A,5,27,Female,Yes,prereg
e81eb237aad6de338bbe2b23,1,1,1,sampling_noiseless,beliefs_first,4,2,3,2,766,5,0,95,20,5,75,1,2,A,3,35,Female,DATA_EXPIRED,prereg
cc366d007afea4036162c8b4,1,1.5,1.8,sampling_noiseless,beliefs_first,3,2,5,3,723,20,10,70,20,10,70,0,2,B,6,28,Female,No,prereg
ac1b5c46048dacc568033348,0,1,1,sampling_noiseless,choice_first,3,3,5,5,750,49.5,1,49.5,49.5,1,49.5,1,2,A,4,30,Male,No,prereg
94bf18be94127f92237a67e1,1,1,2,sampling_noiseless,choice_first,3,2,4,2,854,60,30,10,30,30,40,0,2,B,6,39,Male,No,prereg
d7112c0e5085ebe50dc01837,1,1,1,description_noiseless,beliefs_first,4,3,4,4,700,40,10,50,40,10,50,0,2,A,6,45,Male,No,prereg
2442f4ece1052735d44f4424,0,2,0,description_noiseless,beliefs_first,3,1,5,4,768,33.3,33.3,33.4,33.3,33.4,33.3,1,2,B,4,65,Male,No,prereg
47ad12233d2c19b3c67d78e5,0,1,1,description_noiseless,beliefs_first,4,3,2,2,882,50,10,40,50,10,40,1,2,A,4,28,Male,No,prereg
23255af3daef02d8f2dd9076,1,0.81,0.9,description_noiseless,choice_first,2,1,5,4,894,50,0,50,50,0,50,1,2,A,6,34,Female,DATA_EXPIRED,prereg
efa0255b4c69e99e2e720adf,0,0.58,0.6,sampling_noiseless,choice_first,3,3,4,5,822,50,0,50,60,5,35,0,2,A,7,33,Male,No,prereg
7b4d5434e0376a4040a9d6cf,1,0.8,0.85,description_noiseless,choice_first,5,3,2,4,846,35,1,64,45,2,53,0,2,A,4,30,Male,DATA_EXPIRED,prereg
b77e4e64f4ba5e1c1bcd12c0,0,1.1,1,sampling_noiseless,choice_first,4,4,4,5,924,50,0,50,50,0,50,0,2,A,5,61,Male,No,prereg
152dec86cc7afc489acb7b18,0,1.1,0.9,sampling_noiseless,beliefs_first,3,3,4,3,1010,10,40,50,20,40,40,0,2,A,4,51,Female,No,prereg
cad3b2cfdb432560dcbcbe79,1,1.5,1.54,sampling_noiseless,choice_first,4,3,3,2,994,5,10,85,0,0,100,0,2,A,6,28,Male,DATA_EXPIRED,prereg
3822c8da5783eeacb5f7f3ed,1,1,0.95,description_noiseless,choice_first,5,4,5,5,1045,47,2,51,45,2,53,0,2,B,5,25,Male,DATA_EXPIRED,prereg
b882cddc9e99d3b701f0fbf9,1,1,1,sampling_noiseless,beliefs_first,3,2,4,4,1147,10,80,10,10,80,10,1,2,B,4,54,Male,No,prereg
cbb082e7f14d142486961c87,1,1,1,description_noiseless,beliefs_first,3,2,4,3,1334,50,10,40,50,10,40,0,2,A,2,42,Female,No,prereg
65af1533df45323ec8d818e4,1,1.3,1.34,sampling_noiseless,beliefs_first,3,2,5,5,1460,15,5,80,13,7,80,0,2,B,5,27,Female,No,prereg
7f6540917c9b0d686afc991d,1,1.1,1.1,description_noiseless,choice_first,4,4,5,5,1735,45.450,9.1,45.45,36.36,9.09,54.55,1,2,A,5,26,Male,No,prereg
fd70e962fca0cd31e2155bea,1,1,1,description_noiseless,choice_first,3,2,5,5,1875,0,100,0,0,100,0,1,2,A,4,56,Female,No,prereg
cf1b67662908305d2b7e5fda,0,1,1,description_noiseless,beliefs_first,3,4,3,4,541,40,20,40,40,20,40,0,2,B,6,26,Male,No,prereg
ec112a79576f8f9d1de82e29,0,1.46,1.5,sampling_noiseless,choice_first,3,3,4,4,508,45,5,50,45,5,50,0,2,B,5,32,Male,No,prereg
f5521215dc1b1b7c8a67c74c,1,1,1.1,sampling_noiseless,beliefs_first,2,2,4,4,529,40,0,60,40,10,50,0,2,B,6,22,Female,Yes,prereg
ea733c6b5c38fea2e2095409,0,1,0.9,description_noiseless,beliefs_first,3,4,5,3,429,49,2,49,50,2,48,1,2,B,6,21,Male,Yes,prereg
63615bf545c338dee8f5af87,1,1,1,description_noiseless,beliefs_first,3,3,4,5,554,45.5,9,45.5,45.5,9,45.5,1,2,A,3,39,Male,DATA_EXPIRED,prereg
7017fb1aa5d03798f385d795,1,0.4,0.2,description_noiseless,choice_first,4,3,3,3,586,50,5,45,60,10,30,1,2,B,6,42,Male,No,prereg
2ef52e5050fea87afbd3e28f,0,1,1,description_noiseless,beliefs_first,4,3,4,4,656,45,10,45,45,10,45,0,2,A,1,39,Female,No,prereg
fd71451163958ac306acb0af,1,1,1,description_noiseless,choice_first,4,2,4,3,580,33,33,34,20,35,45,1,2,A,5,55,Male,No,prereg
fd05a56991181a45f0994275,1,1,1.2,sampling_noiseless,choice_first,4,5,4,4,624,25,25,50,10,30,60,0,2,A,7,56,Male,DATA_EXPIRED,prereg
60d7ecaef9a1e8a22dba898d,1,1.2,1.3,description_noiseless,choice_first,4,2,5,5,703,60,5,35,45,5,50,0,2,B,5,62,Male,No,prereg
829c9d4fae2b449202754b47,1,1.2,1,sampling_noiseless,choice_first,3,3,4,2,637,50,0,50,50,0,50,0,2,A,7,45,Male,No,prereg
e364fa9d77e9ff2a1fea818a,1,0.2,1.8,sampling_noiseless,choice_first,2,4,4,4,603,60,0,40,20,20,60,1,2,A,7,29,Male,DATA_EXPIRED,prereg
2cebbf2d7a70af73cb1f3c7a,1,1.2,0.8,sampling_noiseless,beliefs_first,3,3,4,4,694,60,5,35,45,0,55,1,2,A,6,69,Male,No,prereg
48064ead740a5015fe0f6a8c,1,0.8,1.2,sampling_noiseless,beliefs_first,2,3,4,4,691,40,10,50,30,20,50,1,2,A,7,42,Male,No,prereg
3adb66c81ba6057ec4ebd467,1,1,1,description_noiseless,choice_first,2,1,4,4,474,50,2,48,50,2,48,1,2,B,4,30,Male,Yes,prereg
af58da624c09cb1310c1659d,1,1,1,sampling_noiseless,beliefs_first,4,4,5,4,666,45,10,45,45,10,45,1,2,A,6,34,Male,No,prereg
a0908837781f591b63f7c871,0,1.5,0.5,description_noiseless,beliefs_first,2,1,4,4,755,20,10,70,60,10,30,0,2,A,7,35,Female,No,prereg
9585434abdc4b6ecd79cf857,1,1,1.04,sampling_noiseless,beliefs_first,3,2,4,4,678,40,5,55,35,5,60,0,2,B,7,53,Male,No,prereg
e2a1486981509ba998b39713,1,1,1,description_noiseless,choice_first,4,5,4,5,673,45,10,45,45,10,45,1,2,A,4,43,Male,No,prereg
5bbe5eec36454ee4180b347e,0,1,1,description_noiseless,beliefs_first,4,5,4,4,761,50,10,40,40,10,50,1,2,A,1,23,Male,No,prereg
a5434a04f1006df58e3f2d26,1,1,1.25,description_noiseless,choice_first,3,4,4,2,686,49,1,50,39,1,60,1,2,A,3,29,Female,No,prereg
03b55fb3c47461bfcb8a6710,0,2,1.96,description_noiseless,beliefs_first,4,2,5,5,706,20,10,70,10,30,60,0,2,B,6,30,Female,No,prereg
97a9b346a7c070df00912987,1,1.15,1.1,sampling_noiseless,choice_first,4,4,4,4,904,80,5,15,70,5,25,0,2,A,6,39,Male,No,prereg
1eedc860364a53dec5951ae2,1,1,0.8,description_noiseless,beliefs_first,5,5,5,5,613,49,2,49,50,2,48,1,2,B,7,33,Male,Yes,prereg
ede85ba703f8f8fc9cec598d,1,1,1,description_noiseless,choice_first,4,4,4,2,758,40,10,50,40,10,50,0,2,A,5,22,Female,Yes,prereg
797c801deec2d640bfbe8c4d,1,1.25,1,description_noiseless,beliefs_first,3,3,5,4,519,49,2,49,38,2,60,1,2,A,5,30,Male,No,prereg
15f7311c7419f89985f63580,1,1,1,description_noiseless,beliefs_first,3,3,3,4,808,45.5,9,45.5,45.5,9,45.5,1,2,B,1,50,Male,No,prereg
8cca28ed4e5fa7d66b466994,1,1,1.25,description_noiseless,choice_first,3,1,4,5,906,44,1,55,56,1,43,0,2,A,5,49,Male,No,prereg
a29fa6fe29122775e491998d,0,1,1,description_noiseless,choice_first,2,2,5,4,777,45,10,45,45,10,45,0,2,B,4,40,Male,No,prereg
23a3815d919d2bbfe762bffd,0,0.1,2,sampling_noiseless,choice_first,4,4,4,4,851,40,1,59,42,1,57,0,2,A,4,48,Female,No,prereg
27af9a654804754357362fbe,1,1,1.02,description_noiseless,beliefs_first,2,1,2,2,533,48,4,48,44,4,52,0,2,B,6,33,Female,Yes,prereg
25c38298eaf959c22790479f,1,1.2,1.24,sampling_noiseless,beliefs_first,4,2,3,2,788,50,0,50,45,0,55,0,2,B,6,63,Female,DATA_EXPIRED,prereg
6f45e561d277d2f21b55409d,1,1.1,1.2,sampling_noiseless,beliefs_first,2,3,5,5,524,40,5,55,30,5,65,1,2,B,6,39,Male,No,prereg
c2816aa294ee2e0c21c48fa8,0,1,1,description_noiseless,choice_first,3,2,4,4,613,49,2,49,49,2,49,0,2,B,1,25,Female,No,prereg
a30f1a208d92b22e791dd099,1,0.8,1.2,sampling_noiseless,choice_first,4,2,4,3,524,50,0,50,50,0,50,0,2,A,7,54,Male,No,prereg
71b7672439c21c4724c97011,0,1,1,description_noiseless,choice_first,4,3,4,3,957,45.5,9,45.5,45.5,9,45.5,1,2,A,5,52,Male,No,prereg
b8cb84266c991b382cd3f705,1,1.2,1.25,description_noiseless,choice_first,5,2,2,2,629,0,0,100,0,0,100,1,2,B,6,28,Male,No,prereg
45e6598c807da90440da8929,1,1.4,1.2,sampling_noiseless,choice_first,4,3,4,4,863,30,10,60,25,10,65,1,2,B,6,35,Male,No,prereg
e4d8de136f3f396788b6a200,1,1,2,sampling_noiseless,choice_first,1,3,4,4,993,60,20,20,40,25,35,1,2,A,4,78,Female,No,prereg
e949f3441338b64996c772dc,1,1,1,description_noiseless,beliefs_first,5,3,4,4,480,25,50,25,25,25,50,1,2,A,6,30,Female,No,prereg
a15a31693b6e325bc5981c0e,0,1.4,1.3,sampling_noiseless,beliefs_first,4,2,4,3,682,20,10,70,30,10,60,0,2,A,3,29,Female,No,prereg
d53efff7d5cbafb4f14020b7,1,1,1.04,sampling_noiseless,choice_first,3,3,5,5,722,50,0,50,45,0,55,0,2,A,5,52,Male,No,prereg
f7bdb3a38b2d4f5bc027b8fb,0,2,2,sampling_noiseless,beliefs_first,1,3,4,4,977,20,0,80,20,0,80,1,2,A,6,49,Female,No,prereg
9548cdbd4cfdd0e6bcad3925,0,1.1,1,description_noiseless,choice_first,2,3,4,2,648,40,5,55,49,2,49,1,2,A,7,33,Female,No,prereg
03cd10139e78f3d37f94fe68,0,1.25,0.75,description_noiseless,choice_first,3,2,5,5,1123,20,55,25,25,55,20,1,2,A,6,44,Male,No,prereg
cca97a78118dc01423037129,1,2,2,sampling_noiseless,choice_first,2,1,4,4,1039,45,10,45,35,10,55,1,2,B,6,42,Male,No,prereg
